bersembunyi	-0.7	0.64031	[0, -1, -1, -1, -1, 0, 0, -2, -1, 0]
bersembunyi	-0.7	0.9	[-1, -2, -1, 0, -1, 0, 0, -2, 1, -1]
persembunyian	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -1, -2, -1]
menyorot	1.4	0.91652	[3, 0, 1, 1, 2, 1, 0, 2, 2, 2]
lucu sekali	1.7	1.41774	[2, 2, 2, 3, 3, 1, -2, 2, 3, 1]
halangan	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -1, -2, -1]
lelucon	-1.1	1.04403	[-3, -1, -2, -1, 1, -2, -1, -1, -1, 0]
hari libur	1.7	1.18743	[1, 3, 2, 2, 0, 0, 1, 2, 4, 2]
hari libur	1.6	1.0198	[2, 0, 1, 2, 3, 0, 1, 2, 3, 2]
rindu	-0.7	1.67631	[-2, -1, -1, -2, -1, -2, 2, -1, 3, -2]
kerinduan	-1.8	1.249	[-3, -2, -1, -1, -3, -2, -1, 1, -3, -3]
kerinduan	-1.8	0.6	[-1, -2, -2, -2, -1, -2, -1, -2, -3, -2]
jujur	2.3	0.9	[3, 2, 1, 2, 3, 1, 2, 3, 2, 4]
lebih jujur	1.9	0.7	[2, 3, 2, 2, 1, 3, 1, 1, 2, 2]
paling jujur	3	0.7746	[1, 3, 3, 3, 3, 3, 4, 4, 3, 3]
kejujuran	1.8	1.07703	[4, 3, 1, 1, 1, 1, 3, 2, 1, 1]
Sejujurnya	2	0.63246	[2, 3, 2, 2, 1, 2, 2, 1, 3, 2]
kejujuran	2.2	0.6	[2, 3, 2, 2, 1, 2, 3, 2, 3, 2]
menghormati	2.2	1.16619	[3, 2, 1, 2, 0, 4, 3, 1, 3, 3]
kehormatan	2.2	0.4	[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]
terhormat	2.5	0.67082	[2, 2, 3, 2, 4, 3, 2, 2, 2, 3]
kehormatan	2.2	0.87178	[2, 4, 1, 3, 3, 2, 1, 2, 2, 2]
dengan hormat	2.4	0.66332	[2, 2, 3, 2, 3, 3, 3, 1, 2, 3]
honorarium	0.6	0.8	[1, 0, 1, 0, 0, 0, 2, 0, 2, 0]
kehormatan	1.5	1.5	[2, 2, 1, 3, 3, 1, -2, 2, 3, 0]
dengan hormat	1.9	0.7	[2, 2, 3, 1, 2, 1, 2, 1, 3, 2]
honorarium	0.7	1.48661	[3, 2, -1, 2, 1, -2, 1, 1, -1, 1]
honorarium	1	1	[0, 0, 0, 0, 1, 2, 1, 3, 2, 1]
kehormatan	1.4	0.91652	[2, 2, 2, 3, 1, 1, 0, 1, 2, 0]
terhormat	2.8	0.87178	[3, 4, 4, 3, 1, 2, 2, 3, 3, 3]
penerima penghargaan	2.1	0.7	[3, 2, 3, 3, 1, 2, 1, 2, 2, 2]
penerima penghargaan	2.3	0.78102	[1, 3, 3, 4, 2, 2, 2, 2, 2, 2]
kehormatan	1.7	0.78102	[2, 1, 3, 3, 1, 2, 1, 2, 1, 1]
kehormatan	1.3	0.45826	[1, 1, 2, 2, 1, 1, 2, 1, 1, 1]
sebutan kehormatan	1.4	1.2	[2, 2, 2, 2, 2, 1, 2, 1, 2, -2]
secara terhormat	2.2	0.74833	[3, 4, 1, 2, 2, 2, 2, 2, 2, 2]
gelar kehormatan	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
menghormati	2.3	0.64031	[3, 3, 1, 2, 2, 3, 3, 2, 2, 2]
kehormatan	2.3	0.64031	[3, 2, 2, 2, 1, 3, 3, 2, 3, 2]
menghormati	2.7	0.78102	[2, 3, 2, 2, 2, 3, 4, 4, 3, 2]
terhormat	2.1	0.53852	[2, 3, 2, 2, 2, 1, 3, 2, 2, 2]
terhormat	2.2	1.249	[3, 3, 4, 3, -1, 2, 2, 2, 2, 2]
kehormatan	1.8	0.87178	[2, 3, 2, 1, 2, 3, 1, 0, 2, 2]
penghargaan	1.6	1.0198	[0, 2, 2, 1, 2, 2, 1, 3, 0, 3]
menghormati	2.1	0.3	[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]
kehormatan	2.2	0.87178	[4, 3, 2, 2, 3, 2, 2, 1, 2, 1]
penjahat	-1.5	0.5	[-1, -2, -1, -2, -2, -2, -1, -1, -2, -1]
hooliganisme	-2.1	0.83066	[-3, -2, -3, -3, -2, -2, -2, -2, 0, -2]
hooligan	-1.1	1.22066	[-2, -1, -1, 2, -1, -1, -1, -3, -2, -1]
hore	2.3	0.9	[3, 2, 3, 2, 1, 3, 1, 2, 2, 4]
harapan	1.9	0.53852	[3, 2, 2, 1, 2, 2, 1, 2, 2, 2]
diharapkan	1.6	0.4899	[1, 2, 1, 1, 2, 2, 1, 2, 2, 2]
penuh harapan	2.3	0.78102	[2, 1, 1, 3, 3, 3, 2, 3, 2, 3]
semoga	1.7	0.78102	[1, 3, 1, 3, 1, 2, 1, 1, 2, 2]
harapan	1.6	1.35647	[2, 1, -2, 2, 3, 2, 1, 3, 2, 2]
tanpa harapan	-2	1.78885	[-3, -3, -3, -3, 3, -1, -3, -3, -2, -2]
putus asa	-2.2	0.74833	[-3, -4, -2, -2, -1, -2, -2, -2, -2, -2]
keputusasan	-3.1	0.7	[-3, -4, -4, -3, -3, -3, -4, -3, -2, -2]
harapan	1.8	0.6	[1, 3, 1, 2, 2, 2, 1, 2, 2, 2]
berharap	1.8	0.4	[2, 2, 2, 1, 2, 2, 2, 2, 2, 1]
menghebohkan	-2.8	0.87178	[-3, -3, -4, -4, -3, -3, -2, -2, -1, -3]
secara mengerikan	-1.9	1.92094	[-3, -2, -4, -4, 2, -1, -3, -2, 1, -3]
yg seram bulu badannya	-0.9	1.04403	[0, -1, -2, 0, 0, -3, -1, 0, -2, 0]
mengerikan	-2.5	0.67082	[-2, -2, -3, -2, -2, -4, -3, -3, -2, -2]
kengerian	-2.4	0.4899	[-3, -3, -2, -2, -3, -2, -2, -3, -2, -2]
mengerikan	-2.1	0.7	[-2, -4, -2, -2, -1, -2, -2, -2, -2, -2]
sangat buruk	-2.4	0.66332	[-2, -2, -2, -2, -2, -4, -3, -3, -2, -2]
mengerikan	-2.5	1.0247	[-2, -3, -3, -4, -4, -1, -2, -2, -3, -1]
secara mengerikan	-1.4	1.49666	[-2, 0, -3, -2, 0, -3, 2, -2, -2, -2]
kengerian	-2.3	1.26886	[-3, -3, -2, 1, -3, -3, -3, -3, -1, -3]
kengerian	-3	1.09545	[-2, -3, -4, -4, -4, -4, -2, -2, -1, -4]
mengerikan	-3.4	0.91652	[-2, -4, -4, -4, -2, -4, -2, -4, -4, -4]
secara mengerikan	-2.9	0.7	[-2, -3, -2, -4, -2, -4, -3, -3, -3, -3]
ngeri	-2.5	0.92195	[-2, -3, -2, -2, -1, -4, -2, -2, -3, -4]
mengerikan	-2.9	1.22066	[-1, -3, -2, -1, -4, -4, -4, -4, -2, -4]
menakuti	-2.5	0.67082	[-2, -2, -3, -2, -2, -2, -4, -2, -3, -3]
mengerikan	-2.7	0.9	[-3, -4, -3, -2, -3, -3, -4, -2, -2, -1]
secara mengerikan	-3.3	0.9	[-3, -3, -4, -4, -1, -4, -3, -3, -4, -4]
kengerian	-2.7	1.1	[-3, -1, -4, -4, -4, -3, -1, -2, -3, -2]
kengerian	-2.7	0.64031	[-3, -3, -4, -3, -2, -2, -2, -3, -2, -3]
agresif	-1.6	1.74356	[-4, -3, -3, -1, 1, -2, 2, -2, -2, -2]
dengan bermusuhan	-2.2	0.6	[-1, -3, -3, -2, -2, -2, -2, -2, -2, -3]
bermusuhan	-1.3	1.9	[-3, -3, -3, -3, -1, 2, -3, -1, 1, 1]
pertempuran	-2.1	0.53852	[-2, -3, -2, -2, -2, -2, -1, -2, -3, -2]
permusuhan	-2.5	0.80623	[-2, -2, -3, -3, -3, -2, -4, -2, -3, -1]
tukang jualan	-0.9	0.7	[-1, 0, -1, 0, -1, -2, -2, 0, -1, -1]
memeluk	2.1	1.04403	[1, 3, 2, 1, 1, 2, 3, 3, 1, 4]
sangat besar	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
bisa dipeluk	1.6	0.66332	[2, 2, 1, 1, 1, 3, 1, 2, 2, 1]
berpelukan	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
pemeluk	1.6	0.91652	[3, 2, 2, 2, 3, 1, 1, 1, 0, 1]
pelukan	1.8	0.6	[1, 3, 1, 2, 1, 2, 2, 2, 2, 2]
berpelukan	1.8	0.74833	[2, 1, 1, 3, 3, 2, 2, 1, 2, 1]
pelukan	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
sangat besar	1.4	1.11355	[-1, 2, 2, 3, 1, 1, 2, 0, 2, 2]
menghina	-2.5	1.28452	[-3, -3, -3, -3, -2, -2, -4, -3, 1, -3]
dipermalukan	-1.4	2.498	[3, -3, -4, -3, -3, -4, -3, 0, 1, 2]
mempermalukan	-1	2.09762	[1, -2, -3, -3, -3, -2, -3, 1, 2, 2]
memalukan	-1.2	1.8868	[-4, -1, -3, -1, 2, -1, 2, -3, -2, -1]
dengan memalukan	-2.6	0.4899	[-3, -3, -2, -2, -3, -3, -3, -3, -2, -2]
penghinaan	-2.7	0.78102	[-2, -3, -4, -2, -2, -2, -3, -2, -4, -3]
penghinaan	-2.4	0.66332	[-3, -2, -2, -2, -2, -2, -2, -3, -2, -4]
humor	1.1	0.53852	[1, 0, 2, 2, 1, 1, 1, 1, 1, 1]
lucu	0.6	1.0198	[2, 0, 0, 0, 0, 0, 3, 1, 0, 0]
terhibur	1.2	0.87178	[1, 1, 2, 2, 1, 1, 2, 1, 2, -1]
lucu	1.2	0.6	[1, 1, 1, 2, 1, 2, 2, 1, 1, 0]
lucu	0.9	1.04403	[1, 0, 2, 0, 0, 1, 2, 0, 3, 0]
lucu	2.1	0.7	[3, 2, 2, 2, 1, 2, 2, 1, 3, 3]
jenakawan	1.2	0.74833	[1, 2, 1, 1, 2, 1, 2, 0, 0, 2]
humoris	1.5	0.80623	[3, 0, 2, 1, 2, 1, 2, 2, 1, 1]
humoris	1.3	0.78102	[2, 1, 1, 1, 0, 1, 2, 3, 1, 1]
tanpa humor	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -2]
tanpa humor	-1.4	1.11355	[1, -3, -3, -1, -1, -2, -1, -1, -2, -1]
lucu	1.6	0.4899	[1, 2, 1, 2, 2, 1, 2, 2, 1, 2]
dengan lucu	2.3	0.78102	[3, 3, 2, 2, 1, 3, 3, 1, 2, 3]
kelucuan	2.4	0.66332	[1, 2, 3, 2, 3, 2, 3, 3, 2, 3]
humor	1.6	0.4899	[2, 1, 2, 2, 2, 2, 1, 2, 1, 1]
humor	2.1	0.9434	[1, 2, 2, 4, 2, 1, 1, 3, 3, 2]
terhibur	1.1	0.53852	[1, 0, 1, 2, 2, 1, 1, 1, 1, 1]
lucu	1.7	0.78102	[2, 3, 1, 2, 1, 0, 2, 2, 2, 2]
lucu	2	0.7746	[1, 2, 3, 2, 2, 3, 3, 2, 1, 1]
kelaparan	-1	1.67332	[-4, 0, 2, -2, -1, -2, 1, -2, 0, -2]
Hore	2.6	0.8	[3, 2, 3, 3, 1, 3, 4, 2, 2, 3]
bersorak	1.9	0.53852	[2, 2, 1, 1, 2, 2, 3, 2, 2, 2]
hore	2.4	0.4899	[3, 2, 2, 2, 3, 2, 3, 3, 2, 2]
hore	2.1	1.44568	[2, 3, 0, 3, 2, 3, -1, 2, 3, 4]
Hore	2.7	0.78102	[3, 2, 3, 3, 1, 3, 4, 2, 3, 3]
hore	1.8	1.32665	[3, 3, 2, 3, 3, 3, 0, 0, 1, 0]
bersorak	1.2	1.66132	[2, -3, 2, 3, 0, 2, 2, 2, 0, 2]
hore	2.4	1.11355	[2, 3, 2, 4, 0, 3, 2, 2, 2, 4]
terluka	-2.4	0.8	[-3, -3, -2, -2, -4, -3, -2, -1, -2, -2]
menyakiti	-2.3	0.78102	[-2, -4, -1, -2, -3, -3, -2, -2, -2, -2]
orang yang terluka	-1.9	1.04403	[-2, -3, -1, -2, -1, 0, -3, -3, -3, -1]
menyakitkan	-2.4	1.0198	[-2, -4, -2, -2, -1, -3, -2, -3, -1, -4]
dengan menyakitkan	-2.6	0.66332	[-3, -2, -3, -2, -2, -3, -4, -3, -2, -2]
rasa sakit hati	-1.9	1.51327	[2, -2, -2, -2, -3, -1, -2, -3, -4, -2]
menyakitkan	-1.7	0.78102	[-3, -1, -1, -2, -1, -1, -3, -2, -2, -1]
membanting	-0.3	1.1	[-2, 1, 0, -1, -1, -1, 0, 2, 0, -1]
meluncur cepat	-0.6	0.8	[0, -2, 0, 0, 0, 0, -1, -1, -2, 0]
meluncur cepat	-1	0.63246	[-1, -2, 0, 0, -1, -1, -1, -1, -2, -1]
tidak menyakitkan	0.3	1.55242	[-1, -3, 2, 1, 2, 1, 0, 0, -1, 2]
meluncur cepat	-1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
sakit	-2.1	0.83066	[-4, -2, -2, -2, -3, -1, -2, -2, -2, -1]
munafik	-2	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
histeri	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
histeris	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
histeris	-1.8	1.77764	[-3, -3, -3, -1, -3, -1, -2, 3, -3, -2]
ideal	2.4	1.2	[4, 3, 4, 4, 2, 2, 1, 2, 1, 1]
tidak punya ide	-1.9	1.3	[-4, -2, -3, -2, -1, 0, -4, -1, -1, -1]
mengidealkan	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
diidealkan	2.1	0.83066	[1, 4, 1, 3, 2, 2, 2, 2, 2, 2]
mengidealkan	2	0.89443	[1, 4, 1, 2, 2, 2, 2, 3, 1, 2]
mengidealkan	0.6	0.4899	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
idealisme	1.7	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
idealisme	0.8	0.9798	[0, 2, 3, 1, 0, 0, 1, 0, 0, 1]
idealis	1.6	1.56205	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
idealistis	1.8	0.9798	[2, 1, 0, 2, 4, 2, 2, 2, 1, 2]
secara idealis	1.7	1.1	[0, 3, 3, 1, 2, 3, 0, 2, 1, 2]
idealis	0.7	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
idealisme	1.5	0.67082	[2, 1, 1, 2, 1, 0, 2, 2, 2, 2]
hal idealistis	1.9	0.9434	[0, 1, 2, 3, 2, 1, 2, 3, 3, 2]
idealisasi	1.8	0.9798	[2, 2, 2, 1, 4, 2, 2, 0, 1, 2]
idealisasi	1.4	0.66332	[2, 1, 1, 2, 1, 2, 1, 0, 2, 2]
mengidealkan	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
diidealkan	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
pengidealkan	1.3	0.9	[1, 1, 1, 1, 1, 3, 0, 1, 3, 1]
pengidealkan	1.9	1.37477	[1, 4, 1, 2, 0, 2, 3, 2, 4, 0]
mengidealkan	2	1	[3, 2, 2, 1, 4, 2, 2, 0, 2, 2]
mengidealkan	1.4	1.0198	[1, 1, 2, 3, 0, 1, 3, 0, 2, 1]
tidak ideal	-1.7	1.00499	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
idealnya	1.8	1.16619	[1, 0, 2, 2, 3, 2, 4, 0, 2, 2]
ideolog	0.5	0.92195	[1, 0, -1, 2, 0, 0, 2, 0, 1, 0]
ideologi	0.8	1.16619	[0, 3, 1, 0, 2, 0, 0, 1, 2, -1]
cita-cita	0.8	0.6	[0, 1, 0, 2, 1, 1, 1, 0, 1, 1]
bodoh	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
bodoh	-2.6	0.91652	[-3, -4, -2, -3, -2, -2, -4, -1, -3, -2]
dapat diabaikan	-1	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
bodoh	-1.9	0.83066	[-2, -2, -3, -2, 0, -1, -2, -2, -3, -2]
orang bebal	-1.9	0.83066	[-1, -2, -1, -3, -1, -3, -1, -3, -2, -2]
orang bodoh	-2.3	1.1	[-2, -2, -3, -4, 0, -1, -3, -2, -3, -3]
ketidaktahuan	-1.5	1.20416	[-2, -2, -3, -2, 0, -2, -1, -3, -1, 1]
ketidaktahuan	-1.2	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
kurang pengetahuan	-1.1	0.83066	[-1, -1, -1, -2, 1, -2, -1, -2, -1, -1]
dengan bodohnya	-1.6	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
ketidaktahuan	-1.1	1.44568	[3, -1, -2, -1, -1, -2, -2, -2, -1, -2]
mengabaikan	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
diabaikan	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
pengabai	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -1]
pengabai	-0.7	1.00499	[-1, -2, -1, -1, -1, 1, 0, -2, 1, -1]
mengabaikan	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
mengabaikan	-1.7	0.64031	[-1, -1, -1, -2, -2, -3, -2, -1, -2, -2]
sakit	-1.8	0.9798	[-2, 0, -2, -1, -4, -2, -2, -2, -1, -2]
liar	-2.6	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
kebutahurufan	-1.9	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
penyakit	-1.7	0.64031	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -1]
penyakit	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
dungu	-2.2	0.9798	[-3, -2, -3, -3, -3, -1, -3, 0, -2, -2]
tidak bisa bergerak	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
asusila	-2	1.09545	[-4, -1, -1, -3, -2, -3, -3, -1, -1, -1]
amoralisme	-1.6	0.91652	[-2, -2, -2, -2, 1, -2, -2, -2, -1, -2]
tidak bermoral	-2.1	0.3	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
orang yang tidak bermoral	-1.7	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
amoralitas	-1.1	1.51327	[-2, -1, -4, -3, 1, 1, -1, 0, -1, -1]
amoralitas	-0.6	2.2891	[3, -3, 1, 2, 2, -2, -4, -1, -2, -2]
secara tidak bermoral	-2.1	0.7	[-1, -1, -2, -2, -3, -2, -3, -2, -2, -3]
kekal	1	1.73205	[3, 3, 2, 2, -2, -2, 2, 1, 1, 0]
imun	1.2	0.74833	[2, 2, 0, 1, 2, 1, 2, 1, 1, 0]
ketidaksabaran	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
tidak sabar	-0.2	0.6	[0, 0, -1, 0, 0, 0, 1, -1, -1, 0]
tidak sabar	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
dengan tidak sabar	-1.7	0.64031	[-1, -1, -2, -3, -1, -2, -1, -2, -2, -2]
tidak sempurna	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -3, -1, -1, -1]
impersonal	-1.3	0.45826	[-2, -2, -1, -1, -2, -1, -1, -1, -1, -1]
tidak sopan	-1.6	0.66332	[-2, -1, -3, -1, -1, -1, -1, -2, -2, -2]
dengan tidak sopan	-1.8	0.6	[-2, -2, -1, -1, -2, -1, -2, -2, -3, -2]
ketidaksopanan	-1.8	0.87178	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -1]
ketidaksopanan	-2.3	0.78102	[-3, -2, -2, -1, -1, -3, -3, -2, -3, -3]
pentingnya	1.5	0.80623	[2, 1, 2, 3, 1, 2, 1, 0, 2, 1]
hal-hal penting	0.4	1.42829	[0, 0, 1, 2, 0, 0, 2, 2, 0, -3]
pentingnya	1.4	0.66332	[2, 1, 2, 2, 1, 2, 1, 0, 2, 1]
penting	0.8	1.07703	[0, 0, 0, 2, 1, 0, 0, 3, 2, 0]
penting	1.3	0.78102	[2, 1, 2, 1, 2, 2, 0, 0, 1, 2]
memaksakan	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
dikenakan	-0.3	1.41774	[2, -1, -1, -1, 1, 0, -2, 2, -2, -1]
memaksakan	-0.4	1.42829	[-2, -1, 1, -2, -1, -1, -2, 1, 2, 1]
mengesankan	-0.4	1.0198	[1, -1, -2, -1, 1, 1, 0, -1, -1, -1]
impoten	-1.1	0.3	[-1, -1, -1, -2, -1, -1, -1, -1, -1, -1]
membuat terkesan	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
terkesan	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
mengesankan	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
sifat mudah kagum	1.2	1.249	[-1, 2, 0, 2, 0, 2, 2, 3, 2, 0]
mudah kagum	0.8	1.16619	[2, -1, 1, 0, -1, 2, 1, 0, 2, 2]
mengesankan	2.5	0.92195	[3, 4, 1, 2, 3, 2, 3, 1, 3, 3]
kesan	0.9	0.9434	[0, 1, 0, 0, 2, 2, 0, 2, 0, 2]
mudah terpengaruh	0.2	1.07703	[0, 0, -1, 1, -1, -1, 0, 2, 0, 2]
impresionisme	0.8	1.07703	[0, 2, 3, 0, 0, 2, 0, 0, 1, 0]
impresionisme	0.5	0.80623	[0, 0, 0, 0, 0, 2, 0, 1, 0, 2]
impresionis	1	1.09545	[0, 2, 3, 0, 0, 2, 2, 0, 1, 0]
impresionistis	1.5	1.20416	[2, 2, 0, 0, 1, 0, 2, 2, 4, 2]
secara impresionistik	1.6	0.8	[2, 0, 1, 1, 2, 2, 3, 2, 2, 1]
kaum impresionis	0.5	1.43178	[2, 0, 0, 1, 1, 2, -2, 2, 1, -2]
tayangan	0.9	1.13578	[2, 0, 0, 3, 0, 2, 0, 2, 0, 0]
menakjubkan	2.3	0.78102	[1, 2, 3, 2, 3, 2, 3, 3, 3, 1]
secara mengesankan	2	0.89443	[3, 1, 1, 2, 2, 2, 2, 4, 2, 1]
kesan	1.7	0.64031	[2, 1, 2, 3, 1, 2, 2, 2, 1, 1]
pendaftaran paksa	-0.4	1.85472	[-2, 1, 3, -2, -1, -3, 0, 0, 2, -2]
tayangan	0.5	1.20416	[2, 0, 0, 1, 2, 2, 0, -2, 0, 0]
kesan	0.6	1.0198	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
dipenjara	-2	1	[-4, -2, -3, -1, -3, -2, -1, -2, -1, -1]
memperbaiki	1.9	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
ditingkatkan	2.1	0.7	[3, 1, 2, 3, 2, 3, 1, 2, 2, 2]
peningkatan	2	0.63246	[2, 3, 3, 2, 1, 1, 2, 2, 2, 2]
perbaikan	1.3	0.64031	[0, 2, 2, 1, 2, 2, 1, 1, 1, 1]
perbaikan	1.8	0.6	[2, 1, 2, 1, 2, 3, 1, 2, 2, 2]
perbaikan	1.3	0.78102	[1, 2, 2, 1, 2, 2, 0, 0, 1, 2]
membaik	1.8	1.07703	[3, -1, 2, 2, 2, 3, 1, 2, 2, 2]
membaik	1.8	0.4	[2, 2, 1, 1, 2, 2, 2, 2, 2, 2]
ketidakmampuan	-1.7	0.9	[-2, -2, -3, 0, -2, -3, -2, -1, -1, -1]
kelambanan	-1	0.63246	[-2, -1, 0, -1, -1, 0, -1, -2, -1, -1]
kekurangan	-1.7	0.64031	[-1, -3, -2, -1, -2, -1, -2, -2, -1, -2]
kekurangan	-1.7	0.78102	[-1, -3, -1, -1, -3, -2, -2, -1, -2, -1]
tidak memadai	-1.7	0.64031	[-2, -1, -1, -3, -1, -1, -2, -2, -2, -2]
secara tidak memadai	-1	1.26491	[-3, -1, -1, -2, 2, -1, -2, -1, 0, -1]
ketidakcukupan	-1.7	0.45826	[-2, -2, -1, -1, -1, -2, -2, -2, -2, -2]
ketidakcukupan	-1.6	0.91652	[-1, -1, -2, -1, -2, -4, -2, -1, -1, -1]
tidak mampu	-1.6	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -2, -2]
tidak berdaya	-1.9	0.9434	[-2, -2, -1, -1, -2, -4, -1, -1, -2, -3]
marah	-2	1	[-2, -1, -4, 0, -2, -2, -2, -3, -2, -2]
insentif	1.5	1.0247	[1, 2, 1, 2, 1, 0, 4, 2, 1, 1]
insentif	1.3	1.34536	[2, 2, 1, 1, 3, 1, -2, 3, 1, 1]
ketidakmampuan	-2.3	0.45826	[-3, -2, -2, -3, -2, -3, -2, -2, -2, -2]
tidak kompeten	-2.1	0.83066	[-1, -1, -2, -2, -3, -3, -2, -3, -1, -3]
tidak pengertian	-1.9	0.7	[-2, -1, -1, -1, -2, -2, -2, -3, -3, -2]
ketidaknyamanan	-1.5	0.5	[-1, -2, -1, -1, -1, -2, -2, -1, -2, -2]
tidak nyaman	-1.4	0.4899	[-2, -2, -1, -2, -1, -2, -1, -1, -1, -1]
meningkatkan	1.3	0.64031	[1, 2, 2, 1, 2, 0, 1, 1, 2, 1]
ditingkatkan	1.1	1.04403	[2, 0, 3, 2, 2, 1, 0, 1, 0, 0]
keraguan	-0.8	0.6	[-1, 0, -1, 0, -1, -1, -2, 0, -1, -1]
keragu-raguan	-1.1	0.53852	[-1, -1, -1, -1, -2, -1, -2, -1, 0, -1]
ragu	-1	0.44721	[0, -1, -1, -1, -1, -2, -1, -1, -1, -1]
dengan ragu-ragu	-0.7	1.18743	[-2, -1, -1, -1, -1, -1, -2, 2, 1, -1]
keragu-raguan	-1.3	0.64031	[-1, -3, -1, -2, -1, -1, -1, -1, -1, -1]
keragu-raguan	-0.9	0.53852	[-1, -1, 0, -1, -1, 0, -1, -2, -1, -1]
tidak bisa dihancurkan	0.6	1.85472	[3, 4, -1, -2, 1, 1, 2, 0, -1, -1]
pengabaian	-0.2	0.74833	[0, -1, 0, 0, 0, 1, -2, 0, 0, 0]
cuek	-0.8	0.6	[-1, 0, 0, -1, -2, -1, -1, 0, -1, -1]
marah	-1.8	0.74833	[-1, -3, -2, -2, -2, -1, -1, -1, -3, -2]
kemarahan	-2.4	0.8	[-2, -1, -2, -3, -3, -3, -1, -3, -3, -3]
mengindoktrinasikan	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
diindoktrinasi	-0.4	1.35647	[1, -2, -3, 1, -1, 1, 1, -1, -1, 0]
mengindoktrinasi	-0.6	1.2	[1, -1, -3, 1, -1, 1, -1, -1, -1, -1]
mengindoktrinasi	-0.7	1.41774	[-1, 0, -3, -1, -2, -1, 2, -2, 0, 1]
tidak efektif	-0.5	1.74642	[-2, -1, -1, -1, -2, 2, -2, 1, 3, -2]
secara tidak efektif	-1.3	0.9	[-2, -2, -2, 1, -1, -1, -1, -2, -1, -2]
ketidakefektifan	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -1, -1, -2, -1]
tidak efektif	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
ketidakefektifan	-1.6	0.66332	[-2, -1, -1, -1, -2, -1, -3, -2, -2, -1]
tidak efektif	-1.1	0.9434	[-1, -2, -2, -1, 0, -1, -2, -1, 1, -2]
ketidakefektifan	-1.3	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]
